manufacturer,url,review,review_struct,valid_struct
tesla,kaggle dataset,"Reviewed: 0       on 08/30/18 15:36 PM (PDT)
1       on 07/04/18 17:15 PM (PDT)
2       on 06/21/18 05:22 AM (PDT)
3       on 04/07/18 15:01 PM (PDT)
4       on 12/30/17 21:45 PM (PST)
                  ...             
135     on 06/30/13 17:27 PM (PDT)
136     on 06/13/13 20:30 PM (PDT)
137     on 05/20/13 17:43 PM (PDT)
138     on 04/14/13 15:47 PM (PDT)
139     on 03/09/13 15:39 PM (PST)
Name: Review_Date, Length: 140, dtype: object
rating: 0      5.000
1      4.000
2      5.000
3      4.000
4      5.000
       ...  
135    3.375
136    5.000
137    4.625
138    5.000
139    5.000
Name: Rating, Length: 140, dtype: float64
vehicle title: 0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0       Model X is unique. Either you like be it or h...
1       A lot of the existing reviews online, includi...
2       Like most consumers, I've owned five differen...
3       Owned car for three more months and it had to...
4       In the past 12 years I have owned 18 differen...
                             ...                        
135     my husband accidentally spilled the cooler in...
136     This is an initial quality review as we have ...
137     I have approximately 7000 miles on this signa...
138     I have owned my Model S Performance (P85) for...
139     For over 100 years, cars have improved increm...
Name: Review, Length: 140, dtype: object","Invalid json output: {
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": [""08/30/18"", ""07/04/18"", ""06/21/18"", ""04/07/18"", ""12/30/17"", ...],
        ""vehicleModel"": [""2018 Tesla Model X SUV 75D 4dr SUV AWD (electric)"", ""2018 Tesla Model X SUV 100D 4dr SUV AWD (electric)"", ...],
        ""customerRating"": [5.0, 4.0, 5.0, 4.0, 5.0, ...],
        ""reviewSummary"": [""Model X is unique."", ""A lot of the existing reviews online, including..."", ...],
        ""technicalPros"": [], 
        ""otherPros"": [], 
        ""technicalIssues"": [], 
        ""otherIssues"": [], 
        ""serviceExperience"": null,
        ""overallExperience"": null
    }
}",False
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Dec. 1, 2019
We purchased our Tesla Model 3 in November 2018 so we've had the car a year now. This car continues to amaze me on a daily basis. We installed a Tesla charger in the garage of our home and when we need to charge it we simply plug it in and it charges after midnight. The car handles great and is very safe. The navigation system is intuitive and works super good. Would I purchase this car again? Absolutely - we love Tesla!","{'date_of_review': '2019-12-01', 'vehicle_model': 'Tesla Model 3', 'customer_rating': 5, 'review_summary': 'This car continues to amaze me on a daily basis. We love Tesla!', 'technical_pros': ['handles great', 'very safe'], 'other_pros': ['intuitive navigation system'], 'technical_issues': [], 'other_issues': [], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed Feb. 22, 2022
I reserved a Tesla Y, reservation number ** on August 29th 2021 for a lease. My insider sales Adviser was Ryan **, very helpful sales person. My Tesla was supposed to be delivered in November 2021, then it was delayed to December and then to January 9th, 2022. The delivery was postponed due to some unknown reasons to February 20th, 2022. Then it was delayed to March 19th 2022 and now it is delayed to April 24th 2022.
                                        More","Invalid json output: {
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": ""2022-02-22"",
        ""vehicleModel"": ""Tesla Y"",
        ""customerRating"": None,
        ""reviewSummary"": ""I reserved a Tesla Y, reservation number ** on August 29th 2021 for a lease. My insider sales Adviser was Ryan **, very helpful sales person."",
        ""technicalPros"": [],
        ""otherPros"": [""My insider sales Adviser was Ryan **, very helpful sales person.""],
        ""technicalIssues"": [
            ""The delivery was postponed due to some unknown reasons"",
            ""It was delayed from November 2021 to December and then to January 9th, 2022."",
            ""Then it was delayed to March 19th 2022 and now it is delayed to April 24th 2022.""
        ],
        ""otherIssues"": [],
        ""serviceExperience"": None,
        ""overallExperience"": None
    }
}",False
tesla,https://www.trustpilot.com/review/tesla.com?page=13,"Order model y Performance  on…Order model y Performance  on 8/15/2021and done all documents also estimated day is 7 weeks but bow delay 3 times every time is 1 month. Right now estimates day is to December. Call Tesla service they say you done on your side only wait for us call because they have problems with productions line. Order thing get me mad is one of my friend order after my order and estimates time on 2022 but he just got the car last week 😖Date of experience: November 04, 2021","{'date_of_review': '2021-08-15', 'vehicle_model': 'Order model y Performance', 'customer_rating': None, 'review_summary': 'on…Order model y Performance and done all documents also estimated day is 7 weeks but bow delay 3 times every time is 1 month. Right now estimates day is to December. Call Tesla service they say you done on your side only wait for us call because they have problems with productions line. Order thing get me mad is one of my friend order after my order and estimates time on 2022 but he just got the car last week 😖', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['bow delay 3 times every time is 1 month'], 'other_issues': ['Order thing get me mad'], 'service_experience': 'poor', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed Oct. 22, 2023
I am highly susceptible to motion sickness. Within 15 minutes of being in the car, whether I was driving or a passenger in the front seat, I felt sick. This is due to the one pedal driving. The constant need for micro adjustments in pressure on the right pedal to maintain a steady speed is the reason. We were really excited to buy a Tesla. We cannot buy one now. We will never buy a car that does not allow us to turn off the OPD. Turning it down to a lower setting is not enough. I really hope that this the philosophy Tesla is embracing of OPD completely does not overtake the EV industry. We need an EV where I can turn off the OPD and use regenerative braking through pressure on the brake pedal. My limited Internet research shows that it is difficult to find a ev where you can turn off the OPD completely. This is very frustrating.","{'date_of_review': '2023-10-22', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'I am highly susceptible to motion sickness due to the one pedal driving.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['constant need for micro adjustments in pressure on the right pedal'], 'other_issues': [""can't buy a Tesla because of OPD"", 'difficult to find an EV where you can turn off the OPD completely'], 'service_experience': '', 'overall_experience': ''}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=20,"TAKE MY MONEY!TAKE MY MONEY!Trying to buy a Model 3 Performance, called their sales line every day for the last week but it just rings and rings and rings, left it on hold while I was on another call and 30 mins later no answer! Employ people to answer the phone!Date of experience: August 13, 2019","{'date_of_review': '2019-08-13', 'vehicle_model': 'Model 3 Performance', 'customer_rating': 1, 'review_summary': 'Trying to buy a Model 3 Performance, called their sales line every day for the last week but it just rings and rings and rings, left it on hold while I was on another call and 30 mins later no answer! Employ people to answer the phone!', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Phone not being answered'], 'other_issues': ['Difficulty in getting a response from sales line'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,kaggle dataset,"Reviewed: 0       on 08/30/18 15:36 PM (PDT)
1       on 07/04/18 17:15 PM (PDT)
2       on 06/21/18 05:22 AM (PDT)
3       on 04/07/18 15:01 PM (PDT)
4       on 12/30/17 21:45 PM (PST)
                  ...             
135     on 06/30/13 17:27 PM (PDT)
136     on 06/13/13 20:30 PM (PDT)
137     on 05/20/13 17:43 PM (PDT)
138     on 04/14/13 15:47 PM (PDT)
139     on 03/09/13 15:39 PM (PST)
Name: Review_Date, Length: 140, dtype: object
rating: 0      5.000
1      4.000
2      5.000
3      4.000
4      5.000
       ...  
135    3.375
136    5.000
137    4.625
138    5.000
139    5.000
Name: Rating, Length: 140, dtype: float64
vehicle title: 0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0       Model X is unique. Either you like be it or h...
1       A lot of the existing reviews online, includi...
2       Like most consumers, I've owned five differen...
3       Owned car for three more months and it had to...
4       In the past 12 years I have owned 18 differen...
                             ...                        
135     my husband accidentally spilled the cooler in...
136     This is an initial quality review as we have ...
137     I have approximately 7000 miles on this signa...
138     I have owned my Model S Performance (P85) for...
139     For over 100 years, cars have improved increm...
Name: Review, Length: 140, dtype: object","Invalid json output: {
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": [""08/30/18"", ""07/04/18"", ""06/21/18"", ""04/07/18"", ""12/30/17"", ...],
        ""vehicleModel"": [""2018 Tesla Model X SUV 75D 4dr SUV AWD (electric)"", ""2018 Tesla Model X SUV 100D 4dr SUV AWD (electric)"", ...],
        ""customerRating"": [5.0, 4.0, 5.0, 4.0, 5.0, ...],
        ""reviewSummary"": [""Model X is unique."", ""A lot of the existing reviews online, including..."", ...],
        ""technicalPros"": [], 
        ""otherPros"": [], 
        ""technicalIssues"": [], 
        ""otherIssues"": [], 
        ""serviceExperience"": null,
        ""overallExperience"": null
    }
}",False
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed May 24, 2023
Our family has switched to Tesla cars in 2020, and we could not be happier. These computer on wheels change everything. Safest driving, excellent ride experience, efficient, much less expensive to maintain, excellent supercharger network, beautiful cars all around. This is the future we want for our children to live in.","{'date_of_review': '2023-05-24', 'vehicle_model': '', 'customer_rating': 5, 'review_summary': 'Our family has switched to Tesla cars in 2020, and we could not be happier. These computer on wheels change everything.', 'technical_pros': ['Safest driving', 'Excellent ride experience', 'Efficient', 'Much less expensive to maintain'], 'other_pros': ['Excellent supercharger network', 'Beautiful cars all around'], 'technical_issues': [], 'other_issues': [], 'service_experience': '', 'overall_experience': ''}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=6,"Poor service from Tesla AustraliaI booked tesla in Nov 2022 and I am still waiting.. I referred a friend and he booked in April 2023 and he is getting it on 30 June... Dont know what Tesla is upto. Also Plenti (tesla preferred finance provider) bumped the interest rate as the car is not delivered on time. Why should a customer suffer due to the delay caused by Tesla. I regret getting a Tesla and I would not refer anyone in future.Date of experience: June 26, 2023","{'date_of_review': '2023-06-26', 'vehicle_model': 'Tesla', 'customer_rating': 1, 'review_summary': 'Poor service from Tesla Australia. I booked tesla in Nov 2022 and I am still waiting.. I referred a friend and he booked in April 2023 and he is getting it on 30 June... Dont know what Tesla is upto.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Delay in delivery'], 'other_issues': ['Interest rate increased by Plenti due to delay', 'Regretted purchasing a Tesla'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=18,"Tesla’s customer service is disgracefulBought a model S from inventory. They cancelled my pickup appointment on the day (when I was already on the way). Took a week more to get the car from one side of London to the other. On pickup they pointed out some scratches and said I had a week to report in the app - which I did. Now they are saying because I didn’t report them within 100 miles they won’t be repaired!!! What a jokeDate of experience: July 07, 2020","{'date_of_review': '2020-07-07', 'vehicle_model': 'model S', 'customer_rating': 1, 'review_summary': ""Tesla's customer service is disgraceful"", 'technical_pros': [], 'other_pros': [], 'technical_issues': ['cancelled pickup appointment', 'took a week to get the car'], 'other_issues': ['scratches not reported in time'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=21,"All hype, let downs and disappointments...I ordered a car in March with ‘Expected Delivery’ in June.I called them up at beginning of July and they said mid-July/late July.By mid-July I had heard nothing and called them up again. However, they couldn’t tell me which month it would arrive let alone which date. Meanwhile, their website was still claiming August deliveries on new orders. The final straw was when they increased the price I would have to pay for my car. That’s correct: they wanted more money for the car they had failed to deliver.I cancelled my order and come August I have no car and no refund.In my opinion, the company is just hype and false promises. I hope they sort themselves out and start offering a better service. However, for now, if this is their before-sales service, I hate to see what their after-sales is like.Date of experience: August 07, 2019","{'date_of_review': '2019-08-07', 'vehicle_model': '', 'customer_rating': 'terrible', 'review_summary': 'All hype, let downs and disappointments...I ordered a car in March with ‘Expected Delivery’ in June.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Failed to deliver'], 'other_issues': ['False promises', 'Increased price without delivery'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=10,"Terrible car, terrible service Absolutely horrible experience, never again. Date of experience: April 15, 2024","{'date_of_review': '2024-04-15', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'Terrible car, terrible service Absolutely horrible experience, never again.', 'technical_pros': [], 'other_pros': [], 'technical_issues': [''], 'other_issues': [''], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=3#scroll_to_reviews=true,"Reviewed May 24, 2023
Most safest, feature rich and high tech car. I have been having Tesla Model Y for about 3 years and the pick up, rpm, over the air updates for features and bug fixes are above any other car. Full self driving has reduced the physical work required significantly although it took some time to mature. Customized safe drive tracking in few key aspects tied to insurance premium is another good way to improve the safety while providing the opportunity for reduced premium for safe drivers.","{'date_of_review': '2023-05-24', 'vehicle_model': 'Tesla Model Y', 'customer_rating': 5, 'review_summary': 'Most safest, feature rich and high tech car.', 'technical_pros': ['Smooth ride', 'Great fuel efficiency'], 'other_pros': [], 'technical_issues': [], 'other_issues': [], 'service_experience': 'exceptional', 'overall_experience': 'exceptional'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed March 23, 2022
Communication and logistics of delivery for new cars is horribly broken for this company. I ordered my car in May of 2021. I was promised a delivery date of early October 2021. Since then Tesla moved my EDD some 9-10 times moving few days, or weeks or months in some cases and the car is still not delivered. Even with supply chain problems, a company not able to predict the EDD in ballpark of actual deliver timeline is really sad. Additionally, people with orders 3 months later than mine have received the car.
                                        More","{'date_of_review': '2022-03-23', 'vehicle_model': '', 'customer_rating': 1, 'review_summary': 'Communication and logistics of delivery for new cars is horribly broken for this company.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['Supply chain problems'], 'other_issues': ['Unpredictable delivery timeline', 'Inconsistent communication'], 'service_experience': 'terrible', 'overall_experience': 'terrible'}",True
tesla,https://www.consumeraffairs.com/automotive/tesla_motors.html?page=4#scroll_to_reviews=true,"Reviewed March 16, 2021
I received my Model 3 June of 2020. The first thing I noticed when I got into the car was it had a heater failure notice on the dashboard and the second thing I noticed was the passenger rear tire was almost flat. Six months later Tesla replaced the heater and then my charger started giving fault codes, WiFi stopped connecting as well as the Bluetooth connectivity. These all started at the same time after the heater got replaced. My tire is still going flat. 
                                        More","{'date_of_review': '2021-03-16', 'vehicle_model': 'Model 3', 'customer_rating': 2, 'review_summary': 'I received my Model 3 June of 2020. The first thing I noticed when I got into the car was it had a heater failure notice on the dashboard and the second thing I noticed was the passenger rear tire was almost flat.', 'technical_pros': [], 'other_pros': [], 'technical_issues': ['heater failure', 'charger fault codes', 'WiFi stopped connecting', 'Bluetooth connectivity issues'], 'other_issues': ['tire going flat'], 'service_experience': 'poor', 'overall_experience': 'poor'}",True
tesla,https://www.trustpilot.com/review/tesla.com?page=13,"My experience is about being a non…My experience is about being a non starter. I filled in all the online information they asked for, even got a response....once, contacted the local powerwall installers and got one reply after about 3 weeks saying they were too busy right now! They are supposed to be the front runners in all things battery powered. I am not quite sure where that leaves us moving forward......anyone got some batteries and a soldering iron?Date of experience: November 29, 2021","Invalid json output: {
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": ""2021-11-29"",
        ""vehicleModel"": """",
        ""customerRating"": None,
        ""reviewSummary"": ""My experience is about being a non starter. I filled in all the online information they asked for, even got a response....once, contacted the local powerwall installers and got one reply after about 3 weeks saying they were too busy right now! They are supposed to be the front runners in all things battery powered. I am not quite sure where that leaves us moving forward......anyone got some batteries and a soldering iron?"",
        ""technicalPros"": [],
        ""otherPros"": [],
        ""technicalIssues"": [""non starter""],
        ""otherIssues"": [""too busy right now""],
        ""serviceExperience"": None,
        ""overallExperience"": None
    }
}",False
tesla,kaggle dataset,"Reviewed: 0       on 08/30/18 15:36 PM (PDT)
1       on 07/04/18 17:15 PM (PDT)
2       on 06/21/18 05:22 AM (PDT)
3       on 04/07/18 15:01 PM (PDT)
4       on 12/30/17 21:45 PM (PST)
                  ...             
135     on 06/30/13 17:27 PM (PDT)
136     on 06/13/13 20:30 PM (PDT)
137     on 05/20/13 17:43 PM (PDT)
138     on 04/14/13 15:47 PM (PDT)
139     on 03/09/13 15:39 PM (PST)
Name: Review_Date, Length: 140, dtype: object
rating: 0      5.000
1      4.000
2      5.000
3      4.000
4      5.000
       ...  
135    3.375
136    5.000
137    4.625
138    5.000
139    5.000
Name: Rating, Length: 140, dtype: float64
vehicle title: 0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0      2018 Tesla Model X SUV 75D 4dr SUV AWD (electr...
1      2018 Tesla Model X SUV 100D 4dr SUV AWD (elect...
2      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
3      2017 Tesla Model X SUV 100D 4dr SUV AWD (elect...
4      2017 Tesla Model X SUV P100D 4dr SUV AWD (elec...
                             ...                        
135    2013 Tesla Model S Sedan Performance 4dr Sedan...
136     2013 Tesla Model S Sedan 4dr Sedan (electric DD)
137    2013 Tesla Model S Sedan Performance 4dr Sedan...
138    2013 Tesla Model S Sedan Performance 4dr Sedan...
139    2013 Tesla Model S Sedan Performance 4dr Sedan...
Name: Vehicle_Title, Length: 140, dtype: object
0       Model X is unique. Either you like be it or h...
1       A lot of the existing reviews online, includi...
2       Like most consumers, I've owned five differen...
3       Owned car for three more months and it had to...
4       In the past 12 years I have owned 18 differen...
                             ...                        
135     my husband accidentally spilled the cooler in...
136     This is an initial quality review as we have ...
137     I have approximately 7000 miles on this signa...
138     I have owned my Model S Performance (P85) for...
139     For over 100 years, cars have improved increm...
Name: Review, Length: 140, dtype: object","Invalid json output: {
    ""name"": ""ReviewStruct"",
    ""arguments"": {
        ""date"": [""08/30/18"", ""07/04/18"", ""06/21/18"", ""04/07/18"", ""12/30/17"", ...],
        ""vehicleModel"": [""2018 Tesla Model X SUV 75D 4dr SUV AWD (electric)"", ""2018 Tesla Model X SUV 100D 4dr SUV AWD (electric)"", ...],
        ""customerRating"": [5.0, 4.0, 5.0, 4.0, 5.0, ...],
        ""reviewSummary"": [""Model X is unique."", ""A lot of the existing reviews online, including..."", ...],
        ""technicalPros"": [], 
        ""otherPros"": [], 
        ""technicalIssues"": [], 
        ""otherIssues"": [], 
        ""serviceExperience"": null,
        ""overallExperience"": null
    }
}",False
